tid;acceleration
22,45;7,71262794255947
22,46;2,04352277336784
22,47;2,81503051339079
22,48;4,07179786952012
22,49;6,29571583063757
22,5;7,20372228440624
22,51;5,48904065904247
22,52;3,92918822419744
22,53;2,6779193605159
22,54;1,56601520097948
22,55;0,731872992881298
22,56;-0,133421626379656
22,57;-1,06080481081132
22,58;-2,17760441469552
22,59;-3,67192194628546
22,6;-5,0388274934971
22,61;-6,15179355413395
22,62;-7,34774001678874
22,63;-8,70907124123414
22,64;-9,86353076764412
22,65;-10,6056829821237
22,66;-11,2446645380466
22,67;-11,6779984117953
22,68;-12,0954912224319
22,69;-12,4814084091695
22,7;-12,6272672198247
22,71;-12,2946232340769
22,72;-11,5389688150598
22,73;-9,94013750494454
22,74;-8,13897884263892
22,75;-5,93434867683395
22,76;-2,03142515303143
22,77;5,25852528060515
22,78;11,1551224620252
22,79;14,2719411896665
22,8;17,7445635928037
22,81;21,9272580279352
22,82;21,6380034341078
22,83;12,4241475712245
22,84;6,18318983308211
22,85;5,8765029548782
22,86;6,36764165874264
22,87;8,45133850093624
22,88;9,32633690248167
22,89;7,78862432847873
22,9;6,32721099811715
22,91;5,0181003566358
22,92;3,80694930334612
22,93;2,79133765478655
22,94;1,75455664370458
22,95;0,675518977385308
22,96;-0,5284312010265
22,97;-1,98172214035962
22,98;-3,19471223150005
22,99;-3,92803222928752
23;-5,04862683787198
23,01;-6,94226927425507
23,02;-8,32978168534973
23,03;-8,70688528955334
23,04;-9,16799283532895
23,05;-9,79430346834461
23,06;-10,6250152821115
23,07;-11,8517470542176
23,08;-12,5118192084838
23,09;-12,0900866377784
23,1;-11,080324014282
23,11;-8,96432364937986
23,12;-7,22281836794237
23,13;-6,17568558151938
23,14;-3,29340997059242
23,15;2,9412625047016
23,16;9,56164729537837
23,17;16,876356442624
23,18;22,0069635110899
23,19;23,2639247475049
23,2;20,4300930767658
23,21;10,446772735619
23,22;3,11236406105349
23,23;0,339744980229799
23,24;-0,708486598993542
23,25;1,17086771580611
23,26;2,67084903970823
23,27;3,53583442004779
23,28;3,54458276442624
23,29;2,14059816398585
23,3;0,807110859211197
23,31;-0,411690054291915
23,32;-1,35131997510121
23,33;-1,84299104880888
23,34;-2,49665900124852
23,35;-3,40659735639679
23,36;-4,08210851553078
23,37;-4,39191324888304
23,38;-4,68484779535561
23,39;-4,95182885154963
23,4;-5,20042925113346
23,41;-5,42114522438358
23,42;-5,54778467453102
23,43;-5,53366766671766
23,44;-5,31500126065563
23,45;-4,79451755683047
23,46;-4,35331872488396
23,47;-4,02749475564723
23,48;-3,61545787645971
23,49;-3,0796760743197
23,5;-2,55474661422782
23,51;-2,04518197105869
23,52;-1,44907587884016
23,53;-0,732083196986047
23,54;-0,0913924548203277
23,55;0,444169398659181
23,56;1,93142432347672
23,57;4,71219687858772
23,58;6,80398392312511
23,59;7,97204452251933
23,6;8,55245111609647
23,61;8,35567229169331
23,62;8,6336488777769
23,63;9,53106213156235
23,64;8,80060758176342
23,65;5,94619407239859
23,66;4,05210503311807
23,67;3,41099842758828
23,68;2,89197977115411
23,69;2,53225524951663
23,7;1,88565701595537
23,71;0,864760581172887
23,72;-0,0821563279320556
23,73;-0,932548521668586
23,74;-1,75625793213968
23,75;-2,54514262390573
23,76;-3,16339797726728
23,77;-3,55891419371431
23,78;-3,97486024383645
23,79;-4,41748330487265
23,8;-4,76283754420503
23,81;-4,98115416807331
23,82;-5,12471025320704
23,83;-5,17058675619769
23,84;-5,1257449261493
23,85;-4,96237360161012
23,86;-4,66254992374427
23,87;-4,18444223293379
23,88;-3,7426839357822
23,89;-3,34841852249846
23,9;-2,74601680775089
23,91;-1,87167126674803
23,92;-1,05796613973759
23,93;-0,323491719191152
23,94;0,32933590186323
23,95;0,875486586219144
23,96;1,30304972531693
23,97;1,57567040326571
23,98;1,89378560441566
23,99;2,27134240525741
24;3,96702935269959
24,01;7,38494040540345
24,02;9,03225787708035
24,03;8,36617787906304
24,04;6,32156154592318
24,05;2,47579643209808
24,06;0,88758273613795
24,07;2,24900908959254
24,08;3,91329454737824
24,09;5,97328543025471
24,1;6,65950015054491
24,11;5,5507855700106
24,12;4,1582191726612
24,13;2,3947816268785
24,14;1,24262423575741
24,15;0,888827222280615
24,16;0,665742965512631
24,17;0,613341725217797
24,18;0,496662644455328
24,19;0,296083762018814
24,2;-0,338801826695489
24,21;-1,54040500090338
24,22;-2,47912146679674
24,23;-3,07480265728662
24,24;-3,54455094201814
24,25;-3,8499720559869
24,26;-4,05105426242235
24,27;-4,11598684718483
24,28;-4,10080667810964
24,29;-3,98108908014838
24,3;-3,9835398656664
24,31;-4,14540557687902
24,32;-4,33855345140942
24,33;-4,57252075563883
24,34;-4,61455772962625
24,35;-4,4061488970765
24,36;-4,03856892927481
24,37;-3,46328993185355
24,38;-2,65554948556082
24,39;-1,54447503793057
24,4;-0,164641649266886
24,41;1,5658895664033
24,42;3,16049228506045
24,43;4,57772479848818
24,44;5,08839046241389
24,45;4,41609632255279
24,46;3,44307402431846
24,47;2,07763794719666
24,48;1,53062140583133
24,49;2,05154311298391
24,5;2,96432818956463
24,51;4,38844744393692
24,52;5,46457127493355
24,53;6,08655814093175
24,54;6,57561487879146
24,55;6,89119667734448
24,56;5,50618640067709
24,57;1,90188911082673
24,58;0,0570297397200672
24,59;0,508023494374961
24,6;1,82219268567917
24,61;4,26281310803898
24,62;5,62090709037158
24,63;5,56629493064242
24,64;4,81654746998114
24,65;3,15964257383512
24,66;1,89129029374929
24,67;1,12995205980262
24,68;0,383311733988254
24,69;-0,344149604057026
24,7;-1,08108639516083
24,71;-1,83038750346794
24,72;-2,52396473479838
24,73;-3,14482183629359
24,74;-3,72352069001219
24,75;-4,24719173630088
24,76;-4,65651451094232
24,77;-4,91653764241935
24,78;-5,04360927648874
24,79;-4,99704005722763
24,8;-4,91459376756095
24,81;-4,78527171555881
24,82;-4,69481072734341
24,83;-4,65512428592196
24,84;-4,39598037005572
24,85;-3,85010076762347
24,86;-3,08926638066714
24,87;-2,04757936894987
24,88;-0,864467829406935
24,89;0,503424197492366
24,9;1,96182451941737
24,91;3,53847990730027
24,92;4,71454442804714
24,93;5,36721051996516
24,94;5,10052120648247
24,95;3,63263332806659
24,96;2,66427104335798
24,97;2,34857194286269
24,98;2,60758088156634
24,99;3,61748383566647
25;2,03808821707722
